HR,timestamp,period
134.08,09:30:40,in-test
132.95,09:30:41,in-test
131.75,09:30:42,in-test
130.45,09:30:43,in-test
129.2,09:30:44,in-test
128.0,09:30:45,in-test
126.77,09:30:46,in-test
125.5,09:30:47,in-test
124.22,09:30:48,in-test
122.95,09:30:49,in-test
121.72,09:30:50,in-test
120.53,09:30:51,in-test
119.38,09:30:52,in-test
118.25,09:30:53,in-test
117.05,09:30:54,in-test
116.05,09:30:55,in-test
114.88,09:30:56,in-test
113.75,09:30:57,in-test
112.6,09:30:58,in-test
111.68,09:30:59,in-test
110.82,09:31:00,in-test
109.97,09:31:01,in-test
109.1,09:31:02,in-test
108.18,09:31:03,in-test
107.28,09:31:04,in-test
106.38,09:31:05,in-test
105.48,09:31:06,in-test
104.57,09:31:07,in-test
103.55,09:31:08,in-test
102.55,09:31:09,in-test
101.53,09:31:10,in-test
100.48,09:31:11,in-test
99.68,09:31:12,in-test
98.87,09:31:13,in-test
97.95,09:31:14,in-test
97.07,09:31:15,in-test
96.17,09:31:16,in-test
95.33,09:31:17,in-test
94.53,09:31:18,in-test
93.88,09:31:19,in-test
93.75,09:31:20,in-test
93.55,09:31:21,in-test
93.43,09:31:22,in-test
93.33,09:31:23,in-test
93.23,09:31:24,in-test
93.08,09:31:25,in-test
92.78,09:31:26,in-test
92.77,09:31:27,in-test
92.6,09:31:28,in-test
92.45,09:31:29,in-test
92.22,09:31:30,in-test
91.87,09:31:31,in-test
91.47,09:31:32,in-test
91.07,09:31:33,in-test
90.67,09:31:34,in-test
90.2,09:31:35,in-test
89.63,09:31:36,in-test
89.08,09:31:37,in-test
88.52,09:31:38,in-test
87.95,09:31:39,in-test
87.38,09:31:40,in-test
86.77,09:31:41,in-test
86.28,09:31:42,in-test
85.75,09:31:43,in-test
85.22,09:31:44,in-test
84.68,09:31:45,in-test
84.15,09:31:46,in-test
83.63,09:31:47,in-test
83.1,09:31:48,in-test
82.55,09:31:49,in-test
81.98,09:31:50,in-test
81.35,09:31:51,in-test
80.68,09:31:52,in-test
79.97,09:31:53,in-test
79.55,09:31:54,in-test
79.15,09:31:55,in-test
78.93,09:31:56,in-test
78.72,09:31:57,in-test
78.53,09:31:58,in-test
78.35,09:31:59,in-test
78.18,09:32:00,in-test
77.95,09:32:01,in-test
77.6,09:32:02,in-test
77.3,09:32:03,in-test
76.97,09:32:04,in-test
76.67,09:32:05,in-test
76.35,09:32:06,in-test
76.07,09:32:07,in-test
75.88,09:32:08,in-test
75.68,09:32:09,in-test
75.52,09:32:10,in-test
75.35,09:32:11,in-test
74.87,09:32:12,in-test
74.35,09:32:13,in-test
73.92,09:32:14,in-test
73.5,09:32:15,in-test
73.1,09:32:16,in-test
72.55,09:32:17,in-test
71.98,09:32:18,in-test
71.47,09:32:19,in-test
70.97,09:32:20,in-test
70.47,09:32:21,in-test
70.05,09:32:22,in-test
69.63,09:32:23,in-test
69.23,09:32:24,in-test
68.78,09:32:25,in-test
68.43,09:32:26,in-test
68.08,09:32:27,in-test
67.9,09:32:28,in-test
67.73,09:32:29,in-test
67.52,09:32:30,in-test
67.43,09:32:31,in-test
67.38,09:32:32,in-test
67.6,09:32:33,in-test
67.78,09:32:34,in-test
67.98,09:32:35,in-test
68.3,09:32:36,in-test
68.6,09:32:37,in-test
68.88,09:32:38,in-test
69.18,09:32:39,in-test
69.47,09:32:40,in-test
69.77,09:32:41,in-test
70.1,09:32:42,in-test
70.53,09:32:43,in-test
70.95,09:32:44,in-test
71.38,09:32:45,in-test
71.85,09:32:46,in-test
72.35,09:32:47,in-test
72.87,09:32:48,in-test
73.4,09:32:49,in-test
73.9,09:32:50,in-test
74.45,09:32:51,in-test
75.03,09:32:52,in-test
75.62,09:32:53,in-test
75.88,09:32:54,in-test
76.17,09:32:55,in-test
76.35,09:32:56,in-test
76.5,09:32:57,in-test
76.67,09:32:58,in-test
76.87,09:32:59,in-test
77.02,09:33:00,in-test
77.2,09:33:01,in-test
77.47,09:33:02,in-test
77.73,09:33:03,in-test
77.87,09:33:04,in-test
77.98,09:33:05,in-test
78.15,09:33:06,in-test
78.32,09:33:07,in-test
78.48,09:33:08,in-test
78.62,09:33:09,in-test
78.68,09:33:10,in-test
78.78,09:33:11,in-test
78.95,09:33:12,in-test
79.32,09:33:13,in-test
79.67,09:33:14,in-test
79.95,09:33:15,in-test
80.3,09:33:16,in-test
80.7,09:33:17,in-test
81.13,09:33:18,in-test
81.58,09:33:19,in-test
81.98,09:33:20,in-test
82.42,09:33:21,in-test
82.77,09:33:22,in-test
83.08,09:33:23,in-test
83.47,09:33:24,in-test
83.85,09:33:25,in-test
84.25,09:33:26,in-test
84.63,09:33:27,in-test
85.03,09:33:28,in-test
85.42,09:33:29,in-test
85.9,09:33:30,in-test
86.43,09:33:31,in-test
86.95,09:33:32,in-test
87.27,09:33:33,in-test
87.62,09:33:34,in-test
87.97,09:33:35,in-test
88.28,09:33:36,in-test
88.62,09:33:37,in-test
89.0,09:33:38,in-test
89.4,09:33:39,in-test
89.77,09:33:40,in-test
90.13,09:33:41,in-test
90.48,09:33:42,in-test
90.78,09:33:43,in-test
91.12,09:33:44,in-test
91.42,09:33:45,in-test
91.72,09:33:46,in-test
92.15,09:33:47,in-test
92.58,09:33:48,in-test
93.0,09:33:49,in-test
93.52,09:33:50,in-test
94.05,09:33:51,in-test
94.55,09:33:52,in-test
95.08,09:33:53,in-test
95.65,09:33:54,in-test
96.18,09:33:55,in-test
96.72,09:33:56,in-test
97.25,09:33:57,in-test
97.72,09:33:58,in-test
98.18,09:33:59,in-test
98.65,09:34:00,in-test
99.1,09:34:01,in-test
99.53,09:34:02,in-test
99.97,09:34:03,in-test
100.57,09:34:04,in-test
101.12,09:34:05,in-test
101.65,09:34:06,in-test
102.2,09:34:07,in-test
102.72,09:34:08,in-test
103.27,09:34:09,in-test
103.73,09:34:10,in-test
104.13,09:34:11,in-test
104.48,09:34:12,in-test
104.62,09:34:13,in-test
104.77,09:34:14,in-test
104.75,09:34:15,in-test
104.67,09:34:16,in-test
104.6,09:34:17,in-test
104.5,09:34:18,in-test
104.38,09:34:19,in-test
104.28,09:34:20,in-test
104.15,09:34:21,in-test
103.95,09:34:22,in-test
103.73,09:34:23,in-test
103.83,09:34:24,in-test
104.08,09:34:25,in-test
104.32,09:34:26,in-test
104.57,09:34:27,in-test
104.8,09:34:28,in-test
105.07,09:34:29,in-test
105.33,09:34:30,in-test
105.55,09:34:31,in-test
105.78,09:34:32,in-test
105.98,09:34:33,in-test
106.2,09:34:34,in-test
106.4,09:34:35,in-test
106.58,09:34:36,in-test
106.8,09:34:37,in-test
106.92,09:34:38,in-test
106.98,09:34:39,in-test
107.15,09:34:40,in-test
107.3,09:34:41,in-test
107.45,09:34:42,in-test
107.58,09:34:43,in-test
107.67,09:34:44,in-test
107.75,09:34:45,in-test
107.83,09:34:46,in-test
107.25,09:34:47,in-test
106.67,09:34:48,in-test
106.12,09:34:49,in-test
105.42,09:34:50,in-test
104.47,09:34:51,in-test
103.82,09:34:52,in-test
102.92,09:34:53,in-test
102.15,09:34:54,in-test
101.43,09:34:55,in-test
100.72,09:34:56,in-test
100.05,09:34:57,in-test
99.47,09:34:58,in-test
98.95,09:34:59,in-test
98.48,09:35:00,in-test
98.0,09:35:01,in-test
97.53,09:35:02,in-test
97.05,09:35:03,in-test
96.57,09:35:04,in-test
96.17,09:35:05,in-test
95.72,09:35:06,in-test
95.22,09:35:07,in-test
94.8,09:35:08,in-test
94.43,09:35:09,in-test
94.22,09:35:10,in-test
94.03,09:35:11,in-test
93.9,09:35:12,in-test
93.8,09:35:13,in-test
93.68,09:35:14,in-test
93.8,09:35:15,in-test
93.87,09:35:16,in-test
93.97,09:35:17,in-test
94.05,09:35:18,in-test
94.15,09:35:19,in-test
94.22,09:35:20,in-test
94.3,09:35:21,in-test
94.48,09:35:22,in-test
94.77,09:35:23,in-test
94.67,09:35:24,in-test
94.38,09:35:25,in-test
94.13,09:35:26,in-test
93.87,09:35:27,in-test
93.57,09:35:28,in-test
93.2,09:35:29,in-test
92.83,09:35:30,in-test
92.47,09:35:31,in-test
92.08,09:35:32,in-test
91.7,09:35:33,in-test
91.3,09:35:34,in-test
90.87,09:35:35,in-test
90.48,09:35:36,in-test
90.07,09:35:37,in-test
89.72,09:35:38,in-test
89.15,09:35:39,in-test
88.55,09:35:40,in-test
87.92,09:35:41,in-test
87.25,09:35:42,in-test
86.62,09:35:43,in-test
85.98,09:35:44,in-test
85.35,09:35:45,in-test
84.67,09:35:46,in-test
84.4,09:35:47,in-test
84.15,09:35:48,in-test
83.92,09:35:49,in-test
83.77,09:35:50,in-test
83.85,09:35:51,in-test
83.67,09:35:52,in-test
83.73,09:35:53,in-test
83.68,09:35:54,in-test
83.65,09:35:55,in-test
83.62,09:35:56,in-test
83.5,09:35:57,in-test
83.37,09:35:58,in-test
83.17,09:35:59,in-test
82.95,09:36:00,in-test
82.75,09:36:01,in-test
82.58,09:36:02,in-test
82.6,09:36:03,in-test
82.53,09:36:04,in-test
82.42,09:36:05,in-test
82.32,09:36:06,in-test
82.2,09:36:07,in-test
82.0,09:36:08,in-test
81.72,09:36:09,in-test
81.4,09:36:10,in-test
81.03,09:36:11,in-test
80.65,09:36:12,in-test
80.27,09:36:13,in-test
79.88,09:36:14,in-test
79.43,09:36:15,in-test
79.07,09:36:16,in-test
78.72,09:36:17,in-test
78.37,09:36:18,in-test
78.0,09:36:19,in-test
77.68,09:36:20,in-test
77.4,09:36:21,in-test
77.15,09:36:22,in-test
76.8,09:36:23,in-test
76.42,09:36:24,in-test
76.07,09:36:25,in-test
75.67,09:36:26,in-test
75.28,09:36:27,in-test
75.08,09:36:28,in-test
74.93,09:36:29,in-test
74.8,09:36:30,in-test
74.67,09:36:31,in-test
74.55,09:36:32,in-test
74.42,09:36:33,in-test
74.28,09:36:34,in-test
74.2,09:36:35,in-test
74.13,09:36:36,in-test
74.05,09:36:37,in-test
73.93,09:36:38,in-test
74.08,09:36:39,in-test
74.17,09:36:40,in-test
74.4,09:36:41,in-test
74.82,09:36:42,in-test
75.22,09:36:43,in-test
75.75,09:36:44,in-test
76.28,09:36:45,in-test
76.85,09:36:46,in-test
77.53,09:36:47,in-test
78.22,09:36:48,in-test
78.88,09:36:49,in-test
79.58,09:36:50,in-test
80.3,09:36:51,in-test
81.07,09:36:52,in-test
81.85,09:36:53,in-test
82.6,09:36:54,in-test
83.35,09:36:55,in-test
84.12,09:36:56,in-test
84.97,09:36:57,in-test
85.78,09:36:58,in-test
86.57,09:36:59,in-test
87.37,09:37:00,in-test
88.15,09:37:01,in-test
88.92,09:37:02,in-test
89.55,09:37:03,in-test
90.25,09:37:04,in-test
90.95,09:37:05,in-test
91.67,09:37:06,in-test
92.42,09:37:07,in-test
93.23,09:37:08,in-test
94.02,09:37:09,in-test
94.8,09:37:10,in-test
95.67,09:37:11,in-test
96.52,09:37:12,in-test
97.38,09:37:13,in-test
98.25,09:37:14,in-test
99.13,09:37:15,in-test
100.0,09:37:16,in-test
100.85,09:37:17,in-test
101.73,09:37:18,in-test
102.63,09:37:19,in-test
103.5,09:37:20,in-test
104.33,09:37:21,in-test
105.12,09:37:22,in-test
105.95,09:37:23,in-test
106.78,09:37:24,in-test
107.62,09:37:25,in-test
108.47,09:37:26,in-test
109.33,09:37:27,in-test
110.08,09:37:28,in-test
110.83,09:37:29,in-test
111.57,09:37:30,in-test
112.28,09:37:31,in-test
113.1,09:37:32,in-test
113.92,09:37:33,in-test
114.72,09:37:34,in-test
115.52,09:37:35,in-test
116.23,09:37:36,in-test
116.93,09:37:37,in-test
117.68,09:37:38,in-test
118.43,09:37:39,in-test
119.25,09:37:40,in-test
120.18,09:37:41,in-test
120.93,09:37:42,in-test
121.72,09:37:43,in-test
122.33,09:37:44,in-test
122.93,09:37:45,in-test
123.53,09:37:46,in-test
124.13,09:37:47,in-test
124.65,09:37:48,in-test
125.42,09:37:49,in-test
126.12,09:37:50,in-test
126.75,09:37:51,in-test
127.33,09:37:52,in-test
127.88,09:37:53,in-test
128.43,09:37:54,in-test
128.97,09:37:55,in-test
129.47,09:37:56,in-test
129.88,09:37:57,in-test
130.3,09:37:58,in-test
130.73,09:37:59,in-test
131.17,09:38:00,in-test
131.58,09:38:01,in-test
132.03,09:38:02,in-test
132.52,09:38:03,in-test
132.98,09:38:04,in-test
133.45,09:38:05,in-test
133.92,09:38:06,in-test
134.38,09:38:07,in-test
134.82,09:38:08,in-test
135.32,09:38:09,in-test
135.63,09:38:10,in-test
136.15,09:38:11,in-test
136.7,09:38:12,in-test
137.5,09:38:13,in-test
138.3,09:38:14,in-test
139.1,09:38:15,in-test
139.85,09:38:16,in-test
140.65,09:38:17,in-test
141.47,09:38:18,in-test
142.25,09:38:19,in-test
143.05,09:38:20,in-test
143.9,09:38:21,in-test
144.7,09:38:22,in-test
145.47,09:38:23,in-test
146.23,09:38:24,in-test
147.03,09:38:25,in-test
147.85,09:38:26,in-test
148.58,09:38:27,in-test
149.3,09:38:28,in-test
149.77,09:38:29,in-test
150.25,09:38:30,in-test
150.73,09:38:31,in-test
151.15,09:38:32,in-test
151.57,09:38:33,in-test
151.85,09:38:34,in-test
152.15,09:38:35,in-test
152.55,09:38:36,in-test
152.77,09:38:37,in-test
153.02,09:38:38,in-test
153.2,09:38:39,in-test
153.35,09:38:40,in-test
153.3,09:38:41,in-test
153.32,09:38:42,in-test
153.33,09:38:43,in-test
153.48,09:38:44,in-test
153.6,09:38:45,in-test
153.85,09:38:46,in-test
154.17,09:38:47,in-test
154.53,09:38:48,in-test
154.68,09:38:49,in-test
154.83,09:38:50,in-test
155.03,09:38:51,in-test
155.52,09:38:52,in-test
156.03,09:38:53,in-test
156.57,09:38:54,in-test
157.1,09:38:55,in-test
157.65,09:38:56,in-test
158.27,09:38:57,in-test
158.33,09:38:58,in-test
158.43,09:38:59,in-test
158.48,09:39:00,in-test
158.57,09:39:01,in-test
158.62,09:39:02,in-test
158.6,09:39:03,in-test
158.85,09:39:04,in-test
158.85,09:39:05,in-test
158.9,09:39:06,in-test
158.95,09:39:07,in-test
159.15,09:39:08,in-test
159.3,09:39:09,in-test
159.63,09:39:10,in-test
159.82,09:39:11,in-test
159.9,09:39:12,in-test
159.73,09:39:13,in-test
159.6,09:39:14,in-test
159.45,09:39:15,in-test
159.32,09:39:16,in-test
159.12,09:39:17,in-test
158.93,09:39:18,in-test
158.72,09:39:19,in-test
158.5,09:39:20,in-test
158.3,09:39:21,in-test
158.38,09:39:22,in-test
158.5,09:39:23,in-test
158.68,09:39:24,in-test
158.82,09:39:25,in-test
158.95,09:39:26,in-test
159.15,09:39:27,in-test
159.35,09:39:28,in-test
159.78,09:39:29,in-test
160.18,09:39:30,in-test
160.6,09:39:31,in-test
160.98,09:39:32,in-test
161.38,09:39:33,in-test
161.93,09:39:34,in-test
162.47,09:39:35,in-test
162.9,09:39:36,in-test
163.55,09:39:37,in-test
164.17,09:39:38,in-test
164.82,09:39:39,in-test
165.45,09:39:40,in-test
166.03,09:39:41,in-test
166.6,09:39:42,in-test
167.33,09:39:43,in-test
168.0,09:39:44,in-test
168.72,09:39:45,in-test
169.32,09:39:46,in-test
169.83,09:39:47,in-test
170.4,09:39:48,in-test
170.92,09:39:49,in-test
171.5,09:39:50,in-test
172.08,09:39:51,in-test
172.42,09:39:52,in-test
172.75,09:39:53,in-test
173.08,09:39:54,in-test
173.35,09:39:55,in-test
173.63,09:39:56,in-test
173.9,09:39:57,in-test
174.68,09:39:58,in-test
175.43,09:39:59,in-test
176.22,09:40:00,in-test
176.95,09:40:01,in-test
177.67,09:40:02,in-test
178.3,09:40:03,in-test
178.7,09:40:04,in-test
179.33,09:40:05,in-test
179.93,09:40:06,in-test
180.53,09:40:07,in-test
180.9,09:40:08,in-test
181.43,09:40:09,in-test
182.0,09:40:10,in-test
182.55,09:40:11,in-test
183.17,09:40:12,in-test
183.77,09:40:13,in-test
184.37,09:40:14,in-test
184.97,09:40:15,in-test
185.57,09:40:16,in-test
186.17,09:40:17,in-test
186.73,09:40:18,in-test
187.05,09:40:19,in-test
187.32,09:40:20,in-test
187.53,09:40:21,in-test
187.17,09:40:22,in-test
186.65,09:40:23,in-test
186.12,09:40:24,in-test
185.58,09:40:25,in-test
185.05,09:40:26,in-test
184.52,09:40:27,in-test
183.98,09:40:28,in-test
183.43,09:40:29,in-test
182.27,09:40:30,in-test
181.07,09:40:31,in-test
179.88,09:40:32,in-test
178.7,09:40:33,in-test
177.5,09:40:34,in-test
176.27,09:40:35,in-test
175.03,09:40:36,in-test
173.85,09:40:37,in-test
172.77,09:40:38,in-test
171.67,09:40:39,in-test
170.5,09:40:40,in-test
169.37,09:40:41,in-test
168.22,09:40:42,in-test
166.87,09:40:43,in-test
165.55,09:40:44,in-test
164.08,09:40:45,in-test
162.62,09:40:46,in-test
161.15,09:40:47,in-test
159.67,09:40:48,in-test
158.18,09:40:49,in-test
156.67,09:40:50,in-test
155.18,09:40:51,in-test
153.7,09:40:52,in-test
152.2,09:40:53,in-test
150.67,09:40:54,in-test
149.32,09:40:55,in-test
147.9,09:40:56,in-test
146.48,09:40:57,in-test
145.08,09:40:58,in-test
143.67,09:40:59,in-test
142.23,09:41:00,in-test
140.85,09:41:01,in-test
139.45,09:41:02,in-test
138.13,09:41:03,in-test
136.8,09:41:04,in-test
135.5,09:41:05,in-test
134.18,09:41:06,in-test
132.95,09:41:07,in-test
131.83,09:41:08,in-test
130.57,09:41:09,in-test
129.27,09:41:10,in-test
127.93,09:41:11,in-test
126.6,09:41:12,in-test
125.3,09:41:13,in-test
123.92,09:41:14,in-test
122.65,09:41:15,in-test
121.47,09:41:16,in-test
120.27,09:41:17,in-test
119.03,09:41:18,in-test
118.1,09:41:19,in-test
117.2,09:41:20,in-test
116.27,09:41:21,in-test
115.67,09:41:22,in-test
115.25,09:41:23,in-test
114.85,09:41:24,in-test
114.47,09:41:25,in-test
114.08,09:41:26,in-test
113.72,09:41:27,in-test
113.35,09:41:28,in-test
112.97,09:41:29,in-test
113.17,09:41:30,in-test
113.37,09:41:31,in-test
113.6,09:41:32,in-test
113.87,09:41:33,in-test
114.32,09:41:34,in-test
115.03,09:41:35,in-test
115.77,09:41:36,in-test
116.45,09:41:37,in-test
117.02,09:41:38,in-test
117.62,09:41:39,in-test
118.28,09:41:40,in-test
118.95,09:41:41,in-test
119.63,09:41:42,in-test
120.3,09:41:43,in-test
120.82,09:41:44,in-test
121.5,09:41:45,in-test
122.2,09:41:46,in-test
122.87,09:41:47,in-test
123.65,09:41:48,in-test
124.48,09:41:49,in-test
125.3,09:41:50,in-test
126.1,09:41:51,in-test
126.92,09:41:52,in-test
127.7,09:41:53,in-test
128.5,09:41:54,in-test
129.07,09:41:55,in-test
129.73,09:41:56,in-test
130.47,09:41:57,in-test
131.15,09:41:58,in-test
131.85,09:41:59,in-test
132.55,09:42:00,in-test
133.23,09:42:01,in-test
133.97,09:42:02,in-test
134.65,09:42:03,in-test
135.3,09:42:04,in-test
135.93,09:42:05,in-test
136.57,09:42:06,in-test
137.1,09:42:07,in-test
137.58,09:42:08,in-test
138.05,09:42:09,in-test
138.53,09:42:10,in-test
138.97,09:42:11,in-test
139.42,09:42:12,in-test
139.83,09:42:13,in-test
140.28,09:42:14,in-test
140.68,09:42:15,in-test
140.98,09:42:16,in-test
141.23,09:42:17,in-test
141.52,09:42:18,in-test
141.8,09:42:19,in-test
142.07,09:42:20,in-test
142.28,09:42:21,in-test
142.52,09:42:22,in-test
142.7,09:42:23,in-test
142.82,09:42:24,in-test
142.95,09:42:25,in-test
143.07,09:42:26,in-test
143.22,09:42:27,in-test
143.25,09:42:28,in-test
143.33,09:42:29,in-test
143.3,09:42:30,in-test
143.3,09:42:31,in-test
143.27,09:42:32,in-test
143.25,09:42:33,in-test
143.07,09:42:34,in-test
142.6,09:42:35,in-test
142.12,09:42:36,in-test
141.62,09:42:37,in-test
141.07,09:42:38,in-test
140.42,09:42:39,in-test
139.75,09:42:40,in-test
139.12,09:42:41,in-test
138.48,09:42:42,in-test
137.82,09:42:43,in-test
137.23,09:42:44,in-test
136.62,09:42:45,in-test
135.98,09:42:46,in-test
135.32,09:42:47,in-test
134.52,09:42:48,in-test
133.68,09:42:49,in-test
132.8,09:42:50,in-test
131.87,09:42:51,in-test
130.87,09:42:52,in-test
129.87,09:42:53,in-test
128.78,09:42:54,in-test
127.82,09:42:55,in-test
126.8,09:42:56,in-test
125.7,09:42:57,in-test
124.68,09:42:58,in-test
123.67,09:42:59,in-test
122.7,09:43:00,in-test
121.73,09:43:01,in-test
120.75,09:43:02,in-test
119.87,09:43:03,in-test
119.05,09:43:04,in-test
118.23,09:43:05,in-test
117.42,09:43:06,in-test
116.6,09:43:07,in-test
115.83,09:43:08,in-test
115.13,09:43:09,in-test
114.45,09:43:10,in-test
113.78,09:43:11,in-test
113.12,09:43:12,in-test
112.45,09:43:13,in-test
111.78,09:43:14,in-test
111.08,09:43:15,in-test
110.32,09:43:16,in-test
109.65,09:43:17,in-test
108.95,09:43:18,in-test
108.18,09:43:19,in-test
107.4,09:43:20,in-test
106.68,09:43:21,in-test
105.95,09:43:22,in-test
105.22,09:43:23,in-test
104.5,09:43:24,in-test
103.58,09:43:25,in-test
102.63,09:43:26,in-test
101.63,09:43:27,in-test
100.75,09:43:28,in-test
99.83,09:43:29,in-test
98.97,09:43:30,in-test
98.05,09:43:31,in-test
97.1,09:43:32,in-test
96.08,09:43:33,in-test
95.07,09:43:34,in-test
94.08,09:43:35,in-test
93.08,09:43:36,in-test
92.08,09:43:37,in-test
91.15,09:43:38,in-test
90.37,09:43:39,in-test
89.63,09:43:40,in-test
88.85,09:43:41,in-test
88.05,09:43:42,in-test
87.3,09:43:43,in-test
86.62,09:43:44,in-test
85.93,09:43:45,in-test
85.2,09:43:46,in-test
84.55,09:43:47,in-test
83.9,09:43:48,in-test
83.38,09:43:49,in-test
83.3,09:43:50,in-test
83.2,09:43:51,in-test
83.08,09:43:52,in-test
82.93,09:43:53,in-test
82.87,09:43:54,in-test
82.8,09:43:55,in-test
82.68,09:43:56,in-test
82.55,09:43:57,in-test
82.37,09:43:58,in-test
82.17,09:43:59,in-test
81.95,09:44:00,in-test
81.75,09:44:01,in-test
81.48,09:44:02,in-test
81.13,09:44:03,in-test
80.75,09:44:04,in-test
80.35,09:44:05,in-test
79.93,09:44:06,in-test
79.52,09:44:07,in-test
79.03,09:44:08,in-test
78.55,09:44:09,in-test
77.98,09:44:10,in-test
77.47,09:44:11,in-test
76.9,09:44:12,in-test
76.33,09:44:13,in-test
75.8,09:44:14,in-test
75.28,09:44:15,in-test
74.8,09:44:16,in-test
74.32,09:44:17,in-test
73.83,09:44:18,in-test
73.42,09:44:19,in-test
73.02,09:44:20,in-test
72.63,09:44:21,in-test
72.23,09:44:22,in-test
71.87,09:44:23,in-test
71.52,09:44:24,in-test
71.37,09:44:25,in-test
71.25,09:44:26,in-test
71.15,09:44:27,in-test
71.07,09:44:28,in-test
70.78,09:44:29,in-test
70.82,09:44:30,in-test
70.88,09:44:31,in-test
70.97,09:44:32,in-test
71.07,09:44:33,in-test
71.17,09:44:34,in-test
71.33,09:44:35,in-test
71.57,09:44:36,in-test
71.73,09:44:37,in-test
71.85,09:44:38,in-test
72.0,09:44:39,in-test
72.18,09:44:40,in-test
72.35,09:44:41,in-test
72.52,09:44:42,in-test
72.68,09:44:43,in-test
72.83,09:44:44,in-test
73.0,09:44:45,in-test
73.27,09:44:46,in-test
73.47,09:44:47,in-test
73.72,09:44:48,in-test
73.8,09:44:49,in-test
73.53,09:44:50,in-test
73.33,09:44:51,in-test
73.17,09:44:52,in-test
73.03,09:44:53,in-test
72.88,09:44:54,in-test
72.72,09:44:55,in-test
72.58,09:44:56,in-test
72.42,09:44:57,in-test
72.3,09:44:58,in-test
72.22,09:44:59,in-test
72.12,09:45:00,in-test
72.0,09:45:01,in-test
71.93,09:45:02,in-test
71.92,09:45:03,in-test
72.07,09:45:04,in-test
72.28,09:45:05,in-test
72.52,09:45:06,in-test
72.77,09:45:07,in-test
73.12,09:45:08,in-test
73.42,09:45:09,in-test
73.77,09:45:10,in-test
74.03,09:45:11,in-test
74.4,09:45:12,in-test
74.75,09:45:13,in-test
75.1,09:45:14,in-test
75.38,09:45:15,in-test
75.72,09:45:16,in-test
76.05,09:45:17,in-test
76.42,09:45:18,in-test
76.77,09:45:19,in-test
77.12,09:45:20,in-test
77.47,09:45:21,in-test
77.82,09:45:22,in-test
78.18,09:45:23,in-test
78.53,09:45:24,in-test
78.88,09:45:25,in-test
79.27,09:45:26,in-test
79.65,09:45:27,in-test
80.02,09:45:28,in-test
80.6,09:45:29,in-test
80.95,09:45:30,in-test
81.32,09:45:31,in-test
81.67,09:45:32,in-test
81.98,09:45:33,in-test
82.28,09:45:34,in-test
82.5,09:45:35,in-test
82.65,09:45:36,in-test
82.85,09:45:37,in-test
83.07,09:45:38,in-test
83.23,09:45:39,in-test
83.35,09:45:40,in-test
83.48,09:45:41,in-test
83.62,09:45:42,in-test
83.8,09:45:43,in-test
84.02,09:45:44,in-test
84.27,09:45:45,in-test
84.43,09:45:46,in-test
84.62,09:45:47,in-test
84.77,09:45:48,in-test
84.88,09:45:49,in-test
85.02,09:45:50,in-test
85.13,09:45:51,in-test
85.27,09:45:52,in-test
85.43,09:45:53,in-test
85.63,09:45:54,in-test
85.83,09:45:55,in-test
86.02,09:45:56,in-test
86.25,09:45:57,in-test
86.42,09:45:58,in-test
86.53,09:45:59,in-test
86.58,09:46:00,in-test
86.63,09:46:01,in-test
86.68,09:46:02,in-test
86.7,09:46:03,in-test
86.55,09:46:04,in-test
86.37,09:46:05,in-test
86.18,09:46:06,in-test
86.0,09:46:07,in-test
85.77,09:46:08,in-test
85.6,09:46:09,in-test
85.42,09:46:10,in-test
85.25,09:46:11,in-test
85.03,09:46:12,in-test
84.87,09:46:13,in-test
84.68,09:46:14,in-test
84.57,09:46:15,in-test
84.43,09:46:16,in-test
84.23,09:46:17,in-test
83.97,09:46:18,in-test
83.68,09:46:19,in-test
83.38,09:46:20,in-test
83.08,09:46:21,in-test
82.78,09:46:22,in-test
82.37,09:46:23,in-test
82.0,09:46:24,in-test
81.65,09:46:25,in-test
81.22,09:46:26,in-test
80.75,09:46:27,in-test
80.27,09:46:28,in-test
79.75,09:46:29,in-test
79.25,09:46:30,in-test
78.87,09:46:31,in-test
78.48,09:46:32,in-test
78.12,09:46:33,in-test
77.68,09:46:34,in-test
77.25,09:46:35,in-test
77.0,09:46:36,in-test
76.77,09:46:37,in-test
76.55,09:46:38,in-test
76.27,09:46:39,in-test
76.17,09:46:40,in-test
76.1,09:46:41,in-test
76.07,09:46:42,in-test
75.98,09:46:43,in-test
75.87,09:46:44,in-test
75.7,09:46:45,in-test
75.53,09:46:46,in-test
75.35,09:46:47,in-test
75.17,09:46:48,in-test
75.05,09:46:49,in-test
74.92,09:46:50,in-test
74.77,09:46:51,in-test
74.6,09:46:52,in-test
74.45,09:46:53,in-test
74.27,09:46:54,in-test
74.12,09:46:55,in-test
74.0,09:46:56,in-test
73.92,09:46:57,in-test
73.85,09:46:58,in-test
73.83,09:46:59,in-test
73.92,09:47:00,in-test
74.0,09:47:01,in-test
74.1,09:47:02,in-test
74.2,09:47:03,in-test
74.27,09:47:04,in-test
74.38,09:47:05,in-test
74.53,09:47:06,in-test
74.72,09:47:07,in-test
74.88,09:47:08,in-test
74.95,09:47:09,in-test
75.08,09:47:10,in-test
75.28,09:47:11,in-test
75.47,09:47:12,in-test
75.52,09:47:13,in-test
75.62,09:47:14,in-test
75.68,09:47:15,in-test
75.77,09:47:16,in-test
75.92,09:47:17,in-test
76.13,09:47:18,in-test
