,HR,timestamp,period
822,108.48,08:09:58,pre-test
823,108.78,08:09:59,pre-test
824,108.75,08:10:00,pre-test
825,108.65,08:10:01,pre-test
826,108.58,08:10:02,pre-test
827,108.57,08:10:03,pre-test
828,108.53,08:10:04,pre-test
829,108.48,08:10:05,pre-test
830,108.4,08:10:06,pre-test
831,108.27,08:10:07,pre-test
832,108.15,08:10:08,pre-test
833,107.9,08:10:09,pre-test
834,108.22,08:10:10,pre-test
835,108.55,08:10:11,pre-test
836,108.9,08:10:12,pre-test
837,109.28,08:10:13,pre-test
838,109.6,08:10:14,pre-test
839,109.75,08:10:15,pre-test
840,109.85,08:10:16,pre-test
841,109.93,08:10:17,pre-test
842,110.0,08:10:18,pre-test
843,110.08,08:10:19,pre-test
844,110.17,08:10:20,pre-test
845,110.13,08:10:21,pre-test
846,110.07,08:10:22,pre-test
847,110.03,08:10:23,pre-test
848,110.0,08:10:24,pre-test
849,110.02,08:10:25,pre-test
850,110.03,08:10:26,pre-test
851,110.05,08:10:27,pre-test
852,110.1,08:10:28,pre-test
853,110.22,08:10:29,pre-test
854,110.38,08:10:30,pre-test
855,110.58,08:10:31,pre-test
856,110.8,08:10:32,pre-test
857,111.03,08:10:33,pre-test
858,111.25,08:10:34,pre-test
859,111.55,08:10:35,pre-test
860,111.92,08:10:36,pre-test
861,112.25,08:10:37,pre-test
862,112.55,08:10:38,pre-test
863,112.92,08:10:39,pre-test
864,113.35,08:10:40,pre-test
865,113.83,08:10:41,pre-test
866,114.35,08:10:42,pre-test
867,114.83,08:10:43,pre-test
868,115.32,08:10:44,pre-test
869,115.57,08:10:45,pre-test
870,115.85,08:10:46,pre-test
871,116.12,08:10:47,pre-test
872,116.33,08:10:48,pre-test
873,116.77,08:10:49,pre-test
874,117.18,08:10:50,pre-test
875,117.57,08:10:51,pre-test
876,117.95,08:10:52,pre-test
877,117.93,08:10:53,pre-test
878,117.93,08:10:54,pre-test
879,117.92,08:10:55,pre-test
880,117.85,08:10:56,pre-test
881,117.83,08:10:57,pre-test
882,117.85,08:10:58,pre-test
883,117.85,08:10:59,pre-test
884,118.18,08:11:00,pre-test
885,118.5,08:11:01,pre-test
886,118.8,08:11:02,pre-test
887,119.1,08:11:03,pre-test
888,119.43,08:11:04,pre-test
889,119.78,08:11:05,pre-test
890,120.18,08:11:06,pre-test
891,120.75,08:11:07,pre-test
892,121.27,08:11:08,pre-test
893,121.98,08:11:09,pre-test
894,122.22,08:11:10,pre-test
895,122.42,08:11:11,pre-test
896,122.6,08:11:12,pre-test
897,122.78,08:11:13,pre-test
898,122.93,08:11:14,pre-test
899,123.25,08:11:15,pre-test
900,123.65,08:11:16,pre-test
901,124.02,08:11:17,pre-test
902,124.38,08:11:18,pre-test
903,124.8,08:11:19,pre-test
904,125.22,08:11:20,pre-test
905,125.72,08:11:21,pre-test
906,126.23,08:11:22,pre-test
907,126.85,08:11:23,pre-test
908,127.33,08:11:24,pre-test
909,127.8,08:11:25,pre-test
910,128.28,08:11:26,pre-test
911,128.75,08:11:27,pre-test
912,129.18,08:11:28,pre-test
913,129.6,08:11:29,pre-test
914,129.98,08:11:30,pre-test
915,130.35,08:11:31,pre-test
916,130.73,08:11:32,pre-test
917,131.12,08:11:33,pre-test
918,131.52,08:11:34,pre-test
919,131.83,08:11:35,pre-test
920,132.1,08:11:36,pre-test
921,132.38,08:11:37,pre-test
922,132.63,08:11:38,pre-test
923,132.72,08:11:39,pre-test
924,132.87,08:11:40,pre-test
925,132.87,08:11:41,pre-test
926,132.83,08:11:42,pre-test
927,132.8,08:11:43,pre-test
928,132.72,08:11:44,pre-test
929,132.65,08:11:45,pre-test
930,132.53,08:11:46,pre-test
931,132.45,08:11:47,pre-test
932,132.4,08:11:48,pre-test
933,132.17,08:11:49,pre-test
934,131.98,08:11:50,pre-test
935,131.87,08:11:51,pre-test
936,131.73,08:11:52,pre-test
937,131.85,08:11:53,pre-test
938,131.9,08:11:54,pre-test
939,131.95,08:11:55,pre-test
940,132.0,08:11:56,pre-test
941,132.02,08:11:57,pre-test
942,132.03,08:11:58,pre-test
943,132.08,08:11:59,pre-test
944,132.1,08:12:00,pre-test
945,132.17,08:12:01,pre-test
946,132.2,08:12:02,pre-test
947,132.22,08:12:03,pre-test
948,132.05,08:12:04,pre-test
949,131.93,08:12:05,pre-test
950,131.8,08:12:06,pre-test
951,131.55,08:12:07,pre-test
952,131.32,08:12:08,pre-test
953,131.07,08:12:09,pre-test
954,130.77,08:12:10,pre-test
955,130.57,08:12:11,pre-test
956,130.08,08:12:12,pre-test
957,129.58,08:12:13,pre-test
958,129.08,08:12:14,pre-test
959,128.55,08:12:15,pre-test
960,127.98,08:12:16,pre-test
961,127.45,08:12:17,pre-test
962,126.92,08:12:18,pre-test
963,126.3,08:12:19,pre-test
964,125.7,08:12:20,pre-test
965,125.08,08:12:21,pre-test
966,124.47,08:12:22,pre-test
967,123.68,08:12:23,pre-test
968,123.0,08:12:24,pre-test
969,122.25,08:12:25,pre-test
970,121.47,08:12:26,pre-test
971,120.7,08:12:27,pre-test
972,119.9,08:12:28,pre-test
973,119.07,08:12:29,pre-test
974,118.25,08:12:30,pre-test
975,117.43,08:12:31,pre-test
976,116.6,08:12:32,pre-test
977,115.7,08:12:33,pre-test
978,114.8,08:12:34,pre-test
979,113.9,08:12:35,pre-test
980,113.03,08:12:36,pre-test
981,112.18,08:12:37,pre-test
982,111.38,08:12:38,pre-test
983,110.85,08:12:39,pre-test
984,110.23,08:12:40,pre-test
985,109.68,08:12:41,pre-test
986,109.15,08:12:42,pre-test
987,108.63,08:12:43,pre-test
988,108.17,08:12:44,pre-test
989,107.7,08:12:45,pre-test
990,107.25,08:12:46,pre-test
991,106.78,08:12:47,pre-test
992,106.27,08:12:48,pre-test
993,105.63,08:12:49,pre-test
994,105.07,08:12:50,pre-test
995,104.5,08:12:51,pre-test
996,104.02,08:12:52,pre-test
997,103.63,08:12:53,pre-test
998,103.22,08:12:54,pre-test
999,102.82,08:12:55,pre-test
1000,102.38,08:12:56,pre-test
1001,102.0,08:12:57,pre-test
1002,101.73,08:12:58,pre-test
1003,101.42,08:12:59,pre-test
1004,101.13,08:13:00,pre-test
1005,100.83,08:13:01,pre-test
1006,100.5,08:13:02,pre-test
1007,100.17,08:13:03,pre-test
1008,100.03,08:13:04,pre-test
1009,99.85,08:13:05,pre-test
1010,99.65,08:13:06,pre-test
1011,99.47,08:13:07,pre-test
1012,99.3,08:13:08,pre-test
1013,99.12,08:13:09,pre-test
1014,98.92,08:13:10,pre-test
1015,98.67,08:13:11,pre-test
1016,98.72,08:13:12,pre-test
1017,98.73,08:13:13,pre-test
1018,98.72,08:13:14,pre-test
1019,98.73,08:13:15,pre-test
1020,98.75,08:13:16,pre-test
1021,98.75,08:13:17,pre-test
1022,98.73,08:13:18,pre-test
1023,98.75,08:13:19,pre-test
1024,98.72,08:13:20,pre-test
1025,98.68,08:13:21,pre-test
1026,98.53,08:13:22,pre-test
1027,98.45,08:13:23,pre-test
1028,98.32,08:13:24,pre-test
1029,98.22,08:13:25,pre-test
1030,98.13,08:13:26,pre-test
1031,98.03,08:13:27,pre-test
1032,97.9,08:13:28,pre-test
1033,98.17,08:13:29,pre-test
1034,98.32,08:13:30,pre-test
1035,98.47,08:13:31,pre-test
1036,98.62,08:13:32,pre-test
1037,98.83,08:13:33,pre-test
1038,99.05,08:13:34,pre-test
1039,99.3,08:13:35,pre-test
1040,99.53,08:13:36,pre-test
1041,99.75,08:13:37,pre-test
1042,99.95,08:13:38,pre-test
1043,100.0,08:13:39,pre-test
1044,100.1,08:13:40,pre-test
1045,100.22,08:13:41,pre-test
1046,100.4,08:13:42,pre-test
1047,100.57,08:13:43,pre-test
1048,100.7,08:13:44,pre-test
1049,100.77,08:13:45,pre-test
1050,100.83,08:13:46,pre-test
1051,100.9,08:13:47,pre-test
1052,100.98,08:13:48,pre-test
1053,101.15,08:13:49,pre-test
1054,101.28,08:13:50,pre-test
1055,101.37,08:13:51,pre-test
1056,101.42,08:13:52,pre-test
1057,101.5,08:13:53,pre-test
1058,101.65,08:13:54,pre-test
1059,101.8,08:13:55,pre-test
1060,102.02,08:13:56,pre-test
1061,102.2,08:13:57,pre-test
1062,102.25,08:13:58,pre-test
1063,102.33,08:13:59,pre-test
1064,102.57,08:14:00,pre-test
1065,102.85,08:14:01,pre-test
1066,103.17,08:14:02,pre-test
1067,103.48,08:14:03,pre-test
1068,103.77,08:14:04,pre-test
1069,104.07,08:14:05,pre-test
1070,104.35,08:14:06,pre-test
1071,104.38,08:14:07,pre-test
1072,104.43,08:14:08,pre-test
1073,104.53,08:14:09,pre-test
1074,104.6,08:14:10,pre-test
1075,104.47,08:14:11,pre-test
1076,104.33,08:14:12,pre-test
1077,104.22,08:14:13,pre-test
1078,104.08,08:14:14,pre-test
1079,103.92,08:14:15,pre-test
1080,103.75,08:14:16,pre-test
1081,103.57,08:14:17,pre-test
1082,103.42,08:14:18,pre-test
1083,103.25,08:14:19,pre-test
1084,103.78,08:14:20,pre-test
1085,104.28,08:14:21,pre-test
1086,104.88,08:14:22,pre-test
1087,105.57,08:14:23,pre-test
1088,106.28,08:14:24,pre-test
1089,107.03,08:14:25,pre-test
1090,107.75,08:14:26,pre-test
1091,108.48,08:14:27,pre-test
1092,109.33,08:14:28,pre-test
1093,109.77,08:14:29,pre-test
1094,110.37,08:14:30,pre-test
1095,110.98,08:14:31,pre-test
1096,111.6,08:14:32,pre-test
1097,112.2,08:14:33,pre-test
1098,112.85,08:14:34,pre-test
1099,113.45,08:14:35,pre-test
1100,114.03,08:14:36,pre-test
1101,114.62,08:14:37,pre-test
1102,115.13,08:14:38,pre-test
1103,115.63,08:14:39,pre-test
1104,116.05,08:14:40,pre-test
1105,116.47,08:14:41,pre-test
1106,116.8,08:14:42,pre-test
1107,117.13,08:14:43,pre-test
1108,117.53,08:14:44,pre-test
1109,117.78,08:14:45,pre-test
1110,118.03,08:14:46,pre-test
1111,118.27,08:14:47,pre-test
1112,118.52,08:14:48,pre-test
1113,118.52,08:14:49,pre-test
1114,118.48,08:14:50,pre-test
1115,118.52,08:14:51,pre-test
1116,118.5,08:14:52,pre-test
1117,118.42,08:14:53,pre-test
1118,118.28,08:14:54,pre-test
1119,118.1,08:14:55,pre-test
1120,118.02,08:14:56,pre-test
1121,117.95,08:14:57,pre-test
1122,117.87,08:14:58,pre-test
1123,117.75,08:14:59,pre-test
1124,117.52,08:15:00,pre-test
1125,117.28,08:15:01,pre-test
1126,117.12,08:15:02,pre-test
1127,116.92,08:15:03,pre-test
1128,116.73,08:15:04,pre-test
1129,116.53,08:15:05,pre-test
1130,116.53,08:15:06,pre-test
1131,116.8,08:15:07,pre-test
1132,117.07,08:15:08,pre-test
1133,117.28,08:15:09,pre-test
1134,117.52,08:15:10,pre-test
1135,117.92,08:15:11,pre-test
1136,118.33,08:15:12,pre-test
1137,118.78,08:15:13,pre-test
1138,119.22,08:15:14,pre-test
1139,119.67,08:15:15,pre-test
1140,120.12,08:15:16,pre-test
1141,120.55,08:15:17,pre-test
1142,120.97,08:15:18,pre-test
1143,121.43,08:15:19,pre-test
1144,121.28,08:15:20,pre-test
1145,121.18,08:15:21,pre-test
1146,121.1,08:15:22,pre-test
1147,120.9,08:15:23,pre-test
1148,120.7,08:15:24,pre-test
1149,120.65,08:15:25,pre-test
1150,120.63,08:15:26,pre-test
1151,120.57,08:15:27,pre-test
1152,120.45,08:15:28,pre-test
1153,120.32,08:15:29,pre-test
1154,120.1,08:15:30,pre-test
1155,119.87,08:15:31,pre-test
1156,119.62,08:15:32,pre-test
1157,119.35,08:15:33,pre-test
1158,119.08,08:15:34,pre-test
1159,118.83,08:15:35,pre-test
1160,118.57,08:15:36,pre-test
1161,118.33,08:15:37,pre-test
1162,118.13,08:15:38,pre-test
1163,117.93,08:15:39,pre-test
1164,117.75,08:15:40,pre-test
1165,117.52,08:15:41,pre-test
1166,117.3,08:15:42,pre-test
1167,117.08,08:15:43,pre-test
1168,116.87,08:15:44,pre-test
1169,116.85,08:15:45,pre-test
1170,116.9,08:15:46,pre-test
1171,116.95,08:15:47,pre-test
1172,117.03,08:15:48,pre-test
1173,117.42,08:15:49,pre-test
1174,117.78,08:15:50,pre-test
1175,118.15,08:15:51,pre-test
1176,118.58,08:15:52,pre-test
1177,119.07,08:15:53,pre-test
1178,119.62,08:15:54,pre-test
1179,120.17,08:15:55,pre-test
1180,120.58,08:15:56,pre-test
1181,121.0,08:15:57,pre-test
1182,121.5,08:15:58,pre-test
1183,122.05,08:15:59,pre-test
1184,122.57,08:16:00,pre-test
1185,123.07,08:16:01,pre-test
1186,123.5,08:16:02,pre-test
1187,123.92,08:16:03,pre-test
1188,124.33,08:16:04,pre-test
1189,124.75,08:16:05,pre-test
1190,124.95,08:16:06,pre-test
1191,125.17,08:16:07,pre-test
1192,125.37,08:16:08,pre-test
1193,125.55,08:16:09,pre-test
1194,125.77,08:16:10,pre-test
1195,126.22,08:16:11,pre-test
1196,126.67,08:16:12,pre-test
1197,127.25,08:16:13,pre-test
1198,127.9,08:16:14,pre-test
1199,128.62,08:16:15,pre-test
1200,129.37,08:16:16,pre-test
1201,130.15,08:16:17,pre-test
1202,130.98,08:16:18,pre-test
1203,131.78,08:16:19,pre-test
1204,132.55,08:16:20,pre-test
1205,133.3,08:16:21,pre-test
1206,134.03,08:16:22,pre-test
1207,134.77,08:16:23,pre-test
1208,135.5,08:16:24,pre-test
1209,136.05,08:16:25,pre-test
1210,136.58,08:16:26,pre-test
1211,137.17,08:16:27,pre-test
1212,137.77,08:16:28,pre-test
1213,138.4,08:16:29,pre-test
1214,139.07,08:16:30,pre-test
1215,139.73,08:16:31,pre-test
1216,140.27,08:16:32,pre-test
1217,140.83,08:16:33,pre-test
1218,141.22,08:16:34,pre-test
1219,141.58,08:16:35,pre-test
1220,142.02,08:16:36,pre-test
1221,142.43,08:16:37,pre-test
1222,142.88,08:16:38,pre-test
1223,143.33,08:16:39,pre-test
1224,143.8,08:16:40,pre-test
1225,144.35,08:16:41,pre-test
1226,144.9,08:16:42,pre-test
1227,145.5,08:16:43,pre-test
1228,146.05,08:16:44,pre-test
1229,146.65,08:16:45,pre-test
1230,147.32,08:16:46,pre-test
1231,147.98,08:16:47,pre-test
1232,148.65,08:16:48,pre-test
1233,149.3,08:16:49,pre-test
1234,149.93,08:16:50,pre-test
1235,150.63,08:16:51,pre-test
1236,151.32,08:16:52,pre-test
1237,152.05,08:16:53,pre-test
1238,152.72,08:16:54,pre-test
1239,153.38,08:16:55,pre-test
1240,153.9,08:16:56,pre-test
1241,154.4,08:16:57,pre-test
1242,154.87,08:16:58,pre-test
1243,155.35,08:16:59,pre-test
1244,155.85,08:17:00,pre-test
1245,156.33,08:17:01,pre-test
1246,156.82,08:17:02,pre-test
1247,157.18,08:17:03,pre-test
1248,157.52,08:17:04,pre-test
1249,157.82,08:17:05,pre-test
1250,158.15,08:17:06,pre-test
1251,158.42,08:17:07,pre-test
1252,158.68,08:17:08,pre-test
1253,158.93,08:17:09,pre-test
1254,159.08,08:17:10,pre-test
1255,159.03,08:17:11,pre-test
1256,159.0,08:17:12,pre-test
1257,158.83,08:17:13,pre-test
1258,158.63,08:17:14,pre-test
1259,158.43,08:17:15,pre-test
1260,158.2,08:17:16,pre-test
1261,158.02,08:17:17,pre-test
1262,157.77,08:17:18,pre-test
1263,157.52,08:17:19,pre-test
1264,157.22,08:17:20,pre-test
1265,156.9,08:17:21,pre-test
1266,156.55,08:17:22,pre-test
1267,156.2,08:17:23,pre-test
1268,155.87,08:17:24,pre-test
1269,155.57,08:17:25,pre-test
1270,155.27,08:17:26,pre-test
1271,154.95,08:17:27,pre-test
1272,154.67,08:17:28,pre-test
1273,154.4,08:17:29,pre-test
1274,154.13,08:17:30,pre-test
1275,153.88,08:17:31,pre-test
1276,153.78,08:17:32,pre-test
1277,153.67,08:17:33,pre-test
1278,153.73,08:17:34,pre-test
1279,153.83,08:17:35,pre-test
1280,153.88,08:17:36,pre-test
1281,153.92,08:17:37,pre-test
1282,154.0,08:17:38,pre-test
1283,154.1,08:17:39,pre-test
1284,154.32,08:17:40,pre-test
1285,154.45,08:17:41,pre-test
1286,154.58,08:17:42,pre-test
1287,154.65,08:17:43,pre-test
1288,154.73,08:17:44,pre-test
1289,154.78,08:17:45,pre-test
1290,154.7,08:17:46,pre-test
1291,154.65,08:17:47,pre-test
1292,154.55,08:17:48,pre-test
1293,154.47,08:17:49,pre-test
1294,154.37,08:17:50,pre-test
1295,154.32,08:17:51,pre-test
1296,154.27,08:17:52,pre-test
1297,154.22,08:17:53,pre-test
1298,154.15,08:17:54,pre-test
1299,154.33,08:17:55,pre-test
1300,154.68,08:17:56,pre-test
1301,154.98,08:17:57,pre-test
1302,155.23,08:17:58,pre-test
1303,155.48,08:17:59,pre-test
1304,155.95,08:18:00,pre-test
1305,156.4,08:18:01,pre-test
1306,156.87,08:18:02,pre-test
1307,157.5,08:18:03,pre-test
1308,158.08,08:18:04,pre-test
1309,158.72,08:18:05,pre-test
1310,159.3,08:18:06,pre-test
1311,159.88,08:18:07,pre-test
1312,160.43,08:18:08,pre-test
1313,160.98,08:18:09,pre-test
1314,161.42,08:18:10,pre-test
1315,161.83,08:18:11,pre-test
1316,162.23,08:18:12,pre-test
1317,162.63,08:18:13,pre-test
1318,163.2,08:18:14,pre-test
1319,163.68,08:18:15,pre-test
1320,164.22,08:18:16,pre-test
1321,164.7,08:18:17,pre-test
1322,165.23,08:18:18,pre-test
1323,165.77,08:18:19,pre-test
1324,166.33,08:18:20,pre-test
1325,166.88,08:18:21,pre-test
1326,167.48,08:18:22,pre-test
1327,167.87,08:18:23,pre-test
1328,168.23,08:18:24,pre-test
1329,168.58,08:18:25,pre-test
1330,168.93,08:18:26,pre-test
1331,169.3,08:18:27,pre-test
1332,169.62,08:18:28,pre-test
1333,169.97,08:18:29,pre-test
1334,170.32,08:18:30,pre-test
1335,170.6,08:18:31,pre-test
1336,170.75,08:18:32,pre-test
1337,171.27,08:18:33,pre-test
1338,171.72,08:18:34,pre-test
1339,172.12,08:18:35,pre-test
1340,172.53,08:18:36,pre-test
1341,172.93,08:18:37,pre-test
1342,173.3,08:18:38,pre-test
1343,173.58,08:18:39,pre-test
1344,173.73,08:18:40,pre-test
1345,173.93,08:18:41,pre-test
1346,174.13,08:18:42,pre-test
1347,174.38,08:18:43,pre-test
1348,174.62,08:18:44,pre-test
1349,174.95,08:18:45,pre-test
1350,175.23,08:18:46,pre-test
1351,175.53,08:18:47,pre-test
1352,175.83,08:18:48,pre-test
1353,176.13,08:18:49,pre-test
1354,176.48,08:18:50,pre-test
1355,176.67,08:18:51,pre-test
1356,176.85,08:18:52,pre-test
1357,176.95,08:18:53,pre-test
1358,177.13,08:18:54,pre-test
1359,177.1,08:18:55,pre-test
1360,177.0,08:18:56,pre-test
1361,177.02,08:18:57,pre-test
1362,177.03,08:18:58,pre-test
1363,177.0,08:18:59,pre-test
1364,176.45,08:19:00,pre-test
1365,175.92,08:19:01,pre-test
1366,175.38,08:19:02,pre-test
1367,174.85,08:19:03,pre-test
1368,174.4,08:19:04,pre-test
1369,173.95,08:19:05,pre-test
1370,173.57,08:19:06,pre-test
1371,173.23,08:19:07,pre-test
1372,173.0,08:19:08,pre-test
1373,172.72,08:19:09,pre-test
1374,172.65,08:19:10,pre-test
1375,172.58,08:19:11,pre-test
1376,172.32,08:19:12,pre-test
1377,172.02,08:19:13,pre-test
1378,171.53,08:19:14,pre-test
1379,171.12,08:19:15,pre-test
1380,170.65,08:19:16,pre-test
1381,170.17,08:19:17,pre-test
1382,169.68,08:19:18,pre-test
1383,169.2,08:19:19,pre-test
1384,168.75,08:19:20,pre-test
1385,168.33,08:19:21,pre-test
1386,167.9,08:19:22,pre-test
1387,167.68,08:19:23,pre-test
1388,167.48,08:19:24,pre-test
1389,167.28,08:19:25,pre-test
1390,167.27,08:19:26,pre-test
1391,167.22,08:19:27,pre-test
1392,167.15,08:19:28,pre-test
1393,167.05,08:19:29,pre-test
1394,166.93,08:19:30,pre-test
1395,166.85,08:19:31,pre-test
1396,166.87,08:19:32,pre-test
1397,166.53,08:19:33,pre-test
1398,166.22,08:19:34,pre-test
1399,165.88,08:19:35,pre-test
1400,165.57,08:19:36,pre-test
1401,165.28,08:19:37,pre-test
1402,164.97,08:19:38,pre-test
1403,164.72,08:19:39,pre-test
1404,164.48,08:19:40,pre-test
1405,164.25,08:19:41,pre-test
1406,163.97,08:19:42,pre-test
1407,163.68,08:19:43,pre-test
1408,163.45,08:19:44,pre-test
1409,163.1,08:19:45,pre-test
1410,162.78,08:19:46,pre-test
1411,162.47,08:19:47,pre-test
1412,162.03,08:19:48,pre-test
1413,161.25,08:19:49,pre-test
1414,160.55,08:19:50,pre-test
1415,159.85,08:19:51,pre-test
1416,159.17,08:19:52,pre-test
1417,158.5,08:19:53,pre-test
1418,157.82,08:19:54,pre-test
1419,156.85,08:19:55,pre-test
1420,155.95,08:19:56,pre-test
1421,154.98,08:19:57,pre-test
1422,154.03,08:19:58,pre-test
1423,153.1,08:19:59,pre-test
1424,152.52,08:20:00,pre-test
1425,151.95,08:20:01,pre-test
1426,151.33,08:20:02,pre-test
1427,150.73,08:20:03,pre-test
1428,150.13,08:20:04,pre-test
1429,149.48,08:20:05,pre-test
1430,148.83,08:20:06,pre-test
1431,148.15,08:20:07,pre-test
1432,147.38,08:20:08,pre-test
1433,146.65,08:20:09,pre-test
1434,145.88,08:20:10,pre-test
1435,145.15,08:20:11,pre-test
1436,144.57,08:20:12,pre-test
1437,143.98,08:20:13,pre-test
1438,143.38,08:20:14,pre-test
1439,142.77,08:20:15,pre-test
1440,142.13,08:20:16,pre-test
1441,141.57,08:20:17,pre-test
1442,140.97,08:20:18,pre-test
1443,140.33,08:20:19,pre-test
1444,139.6,08:20:20,pre-test
1445,138.88,08:20:21,pre-test
1446,138.17,08:20:22,pre-test
1447,137.47,08:20:23,pre-test
1448,136.88,08:20:24,pre-test
1449,136.28,08:20:25,pre-test
1450,135.5,08:20:26,pre-test
1451,134.7,08:20:27,pre-test
1452,133.95,08:20:28,pre-test
1453,133.2,08:20:29,pre-test
1454,132.43,08:20:30,pre-test
1455,131.7,08:20:31,pre-test
1456,131.02,08:20:32,pre-test
1457,130.18,08:20:33,pre-test
1458,129.33,08:20:34,pre-test
1459,128.53,08:20:35,pre-test
1460,127.7,08:20:36,pre-test
1461,126.85,08:20:37,pre-test
1462,126.12,08:20:38,pre-test
1463,125.32,08:20:39,pre-test
1464,124.53,08:20:40,pre-test
1465,123.75,08:20:41,pre-test
1466,123.03,08:20:42,pre-test
1467,122.27,08:20:43,pre-test
1468,121.42,08:20:44,pre-test
1469,120.55,08:20:45,pre-test
1470,119.7,08:20:46,pre-test
1471,118.82,08:20:47,pre-test
1472,118.07,08:20:48,pre-test
1473,117.65,08:20:49,pre-test
1474,117.17,08:20:50,pre-test
1475,116.72,08:20:51,pre-test
1476,116.28,08:20:52,pre-test
1477,115.9,08:20:53,pre-test
1478,115.52,08:20:54,pre-test
1479,115.47,08:20:55,pre-test
1480,115.42,08:20:56,pre-test
1481,115.37,08:20:57,pre-test
1482,115.32,08:20:58,pre-test
1483,115.23,08:20:59,pre-test
1484,115.12,08:21:00,pre-test
1485,114.98,08:21:01,pre-test
1486,114.88,08:21:02,pre-test
1487,114.8,08:21:03,pre-test
1488,114.7,08:21:04,pre-test
1489,114.62,08:21:05,pre-test
1490,114.53,08:21:06,pre-test
1491,114.45,08:21:07,pre-test
1492,114.38,08:21:08,pre-test
1493,114.32,08:21:09,pre-test
1494,114.27,08:21:10,pre-test
1495,114.22,08:21:11,pre-test
1496,114.2,08:21:12,pre-test
1497,114.2,08:21:13,pre-test
1498,114.25,08:21:14,pre-test
1499,114.28,08:21:15,pre-test
1500,114.32,08:21:16,pre-test
1501,114.28,08:21:17,pre-test
1502,114.22,08:21:18,pre-test
1503,114.2,08:21:19,pre-test
1504,114.27,08:21:20,pre-test
1505,114.32,08:21:21,pre-test
1506,114.4,08:21:22,pre-test
1507,114.47,08:21:23,pre-test
1508,114.42,08:21:24,pre-test
1509,114.33,08:21:25,pre-test
1510,114.3,08:21:26,pre-test
1511,114.28,08:21:27,pre-test
1512,114.27,08:21:28,pre-test
1513,114.25,08:21:29,pre-test
1514,114.3,08:21:30,pre-test
1515,114.3,08:21:31,pre-test
1516,114.28,08:21:32,pre-test
1517,114.3,08:21:33,pre-test
1518,114.35,08:21:34,pre-test
1519,114.42,08:21:35,pre-test
1520,114.48,08:21:36,pre-test
1521,114.55,08:21:37,pre-test
1522,114.53,08:21:38,pre-test
1523,114.58,08:21:39,pre-test
1524,114.62,08:21:40,pre-test
1525,114.65,08:21:41,pre-test
1526,114.67,08:21:42,pre-test
1527,114.6,08:21:43,pre-test
1528,114.6,08:21:44,pre-test
1529,114.63,08:21:45,pre-test
1530,114.68,08:21:46,pre-test
1531,114.72,08:21:47,pre-test
1532,114.78,08:21:48,pre-test
1533,114.85,08:21:49,pre-test
1534,114.9,08:21:50,pre-test
1535,114.95,08:21:51,pre-test
1536,114.95,08:21:52,pre-test
1537,114.92,08:21:53,pre-test
1538,114.85,08:21:54,pre-test
1539,114.72,08:21:55,pre-test
1540,114.57,08:21:56,pre-test
1541,114.42,08:21:57,pre-test
1542,114.27,08:21:58,pre-test
1543,114.15,08:21:59,pre-test
1544,114.0,08:22:00,pre-test
1545,113.85,08:22:01,pre-test
