EDA,time_seconds,period
0.428257,-67.5,pre-test
0.424413,-67.25,pre-test
0.420569,-67.0,pre-test
0.415443,-66.75,pre-test
0.415443,-66.5,pre-test
0.411599,-66.25,pre-test
0.406473,-66.0,pre-test
0.409036,-65.75,pre-test
0.409036,-65.5,pre-test
0.410318,-65.25,pre-test
0.409036,-65.0,pre-test
0.410318,-64.75,pre-test
0.414162,-64.5,pre-test
0.414162,-64.25,pre-test
0.418006,-64.0,pre-test
0.423132,-63.75,pre-test
0.42185,-63.5,pre-test
0.415443,-63.25,pre-test
0.41288,-63.0,pre-test
0.410318,-62.75,pre-test
0.405192,-62.5,pre-test
0.402629,-62.25,pre-test
0.401348,-62.0,pre-test
0.401348,-61.75,pre-test
0.400066,-61.5,pre-test
0.401348,-61.25,pre-test
0.396222,-61.0,pre-test
0.382127,-60.75,pre-test
0.382127,-60.5,pre-test
0.37572,-60.25,pre-test
0.365468,-60.0,pre-test
0.361624,-59.75,pre-test
0.360343,-59.5,pre-test
0.35778,-59.25,pre-test
0.35778,-59.0,pre-test
0.359061,-58.75,pre-test
0.355217,-58.5,pre-test
0.353936,-58.25,pre-test
0.352654,-58.0,pre-test
0.351373,-57.75,pre-test
0.350091,-57.5,pre-test
0.347529,-57.25,pre-test
0.352654,-57.0,pre-test
0.344966,-56.75,pre-test
0.342403,-56.5,pre-test
0.343684,-56.25,pre-test
0.34881,-56.0,pre-test
0.352654,-55.75,pre-test
0.34881,-55.5,pre-test
0.34881,-55.25,pre-test
0.34881,-55.0,pre-test
0.351373,-54.75,pre-test
0.347529,-54.5,pre-test
0.346247,-54.25,pre-test
0.34881,-54.0,pre-test
0.34881,-53.75,pre-test
0.34881,-53.5,pre-test
0.351373,-53.25,pre-test
0.353936,-53.0,pre-test
0.353936,-52.75,pre-test
0.352654,-52.5,pre-test
0.352654,-52.25,pre-test
0.361624,-52.0,pre-test
0.364187,-51.75,pre-test
0.362905,-51.5,pre-test
0.364187,-51.25,pre-test
0.365468,-51.0,pre-test
0.359061,-50.75,pre-test
0.351373,-50.5,pre-test
0.356498,-50.25,pre-test
0.344966,-50.0,pre-test
0.34881,-49.75,pre-test
0.338559,-49.5,pre-test
0.344966,-49.25,pre-test
0.353936,-49.0,pre-test
0.360343,-48.75,pre-test
0.360343,-48.5,pre-test
0.356498,-48.25,pre-test
0.360343,-48.0,pre-test
0.362905,-47.75,pre-test
0.356498,-47.5,pre-test
0.356498,-47.25,pre-test
0.353936,-47.0,pre-test
0.351373,-46.75,pre-test
0.352654,-46.5,pre-test
0.350091,-46.25,pre-test
0.342403,-46.0,pre-test
0.346247,-45.75,pre-test
0.360343,-45.5,pre-test
0.360343,-45.25,pre-test
0.360343,-45.0,pre-test
0.360343,-44.75,pre-test
0.361624,-44.5,pre-test
0.362905,-44.25,pre-test
0.361624,-44.0,pre-test
0.359061,-43.75,pre-test
0.371875,-43.5,pre-test
0.379564,-43.25,pre-test
0.362905,-43.0,pre-test
0.301398,-42.75,pre-test
0.307805,-42.5,pre-test
0.216825,-42.25,pre-test
0.278333,-42.0,pre-test
0.24886,-41.75,pre-test
0.227076,-41.5,pre-test
0.277051,-41.25,pre-test
0.315493,-41.0,pre-test
0.428257,-40.75,pre-test
0.494891,-40.5,pre-test
0.42185,-40.25,pre-test
0.44876,-40.0,pre-test
0.497453,-39.75,pre-test
0.510267,-39.5,pre-test
0.506423,-39.25,pre-test
0.50386,-39.0,pre-test
0.523081,-38.75,pre-test
0.571775,-38.5,pre-test
0.599966,-38.25,pre-test
0.617906,-38.0,pre-test
0.646097,-37.75,pre-test
0.666599,-37.5,pre-test
0.666599,-37.25,pre-test
0.647378,-37.0,pre-test
0.637127,-36.75,pre-test
0.638408,-36.5,pre-test
0.656348,-36.25,pre-test
0.67685,-36.0,pre-test
0.684539,-35.75,pre-test
0.701197,-35.5,pre-test
0.699916,-35.25,pre-test
0.706323,-35.0,pre-test
0.742202,-34.75,pre-test
0.753735,-34.5,pre-test
0.728107,-34.25,pre-test
0.742202,-34.0,pre-test
0.751172,-33.75,pre-test
0.758861,-33.5,pre-test
0.756298,-33.25,pre-test
0.760142,-33.0,pre-test
0.757579,-32.75,pre-test
0.760142,-32.5,pre-test
0.755016,-32.25,pre-test
0.734514,-32.0,pre-test
0.729388,-31.75,pre-test
0.724263,-31.5,pre-test
0.734514,-31.25,pre-test
0.738358,-31.0,pre-test
0.742202,-30.75,pre-test
0.747328,-30.5,pre-test
0.744765,-30.25,pre-test
0.740921,-30.0,pre-test
0.710167,-29.75,pre-test
0.708886,-29.5,pre-test
0.707604,-29.25,pre-test
0.706323,-29.0,pre-test
0.702479,-28.75,pre-test
0.698634,-28.5,pre-test
0.690946,-28.25,pre-test
0.68582,-28.0,pre-test
0.681976,-27.75,pre-test
0.681976,-27.5,pre-test
0.697353,-27.25,pre-test
0.684539,-27.0,pre-test
0.674288,-26.75,pre-test
0.667881,-26.5,pre-test
0.699916,-26.25,pre-test
0.733232,-26.0,pre-test
0.69479,-25.75,pre-test
0.661474,-25.5,pre-test
0.667881,-25.25,pre-test
0.665318,-25.0,pre-test
0.649941,-24.75,pre-test
0.649941,-24.5,pre-test
0.68582,-24.25,pre-test
0.722981,-24.0,pre-test
0.744765,-23.75,pre-test
0.757579,-23.5,pre-test
0.772956,-23.25,pre-test
0.771675,-23.0,pre-test
0.766549,-22.75,pre-test
0.763986,-22.5,pre-test
0.771675,-22.25,pre-test
0.76783,-22.0,pre-test
0.771675,-21.75,pre-test
0.76783,-21.5,pre-test
0.775519,-21.25,pre-test
0.762705,-21.0,pre-test
0.740921,-20.75,pre-test
0.739639,-20.5,pre-test
0.734514,-20.25,pre-test
0.731951,-20.0,pre-test
0.758861,-19.75,pre-test
0.758861,-19.5,pre-test
0.755016,-19.25,pre-test
0.746047,-19.0,pre-test
0.737077,-18.75,pre-test
0.740921,-18.5,pre-test
0.746047,-18.25,pre-test
0.742202,-18.0,pre-test
0.742202,-17.75,pre-test
0.743484,-17.5,pre-test
0.731951,-17.25,pre-test
0.728107,-17.0,pre-test
0.731951,-16.75,pre-test
0.729388,-16.5,pre-test
0.720418,-16.25,pre-test
0.71273,-16.0,pre-test
0.714011,-15.75,pre-test
0.711448,-15.5,pre-test
0.696072,-15.25,pre-test
0.708886,-15.0,pre-test
0.707604,-14.75,pre-test
0.701197,-14.5,pre-test
0.681976,-14.25,pre-test
0.688383,-14.0,pre-test
0.684539,-13.75,pre-test
0.678132,-13.5,pre-test
0.67685,-13.25,pre-test
0.68582,-13.0,pre-test
0.690946,-12.75,pre-test
0.68582,-12.5,pre-test
0.683258,-12.25,pre-test
0.681976,-12.0,pre-test
0.67685,-11.75,pre-test
0.680695,-11.5,pre-test
0.674288,-11.25,pre-test
0.678132,-11.0,pre-test
0.674288,-10.75,pre-test
0.669162,-10.5,pre-test
0.662755,-10.25,pre-test
0.667881,-10.0,pre-test
0.670443,-9.75,pre-test
0.666599,-9.5,pre-test
0.657629,-9.25,pre-test
0.655067,-9.0,pre-test
0.653785,-8.75,pre-test
0.649941,-8.5,pre-test
0.64866,-8.25,pre-test
0.638408,-8.0,pre-test
0.628157,-7.75,pre-test
0.644815,-7.5,pre-test
0.640971,-7.25,pre-test
0.635845,-7.0,pre-test
0.635845,-6.75,pre-test
0.637127,-6.5,pre-test
0.633283,-6.25,pre-test
0.63072,-6.0,pre-test
0.629438,-5.75,pre-test
0.623031,-5.5,pre-test
0.623031,-5.25,pre-test
0.587152,-5.0,pre-test
0.560242,-4.75,pre-test
0.555117,-4.5,pre-test
0.576901,-4.25,pre-test
0.552554,-4.0,pre-test
0.537177,-3.75,pre-test
0.533333,-3.5,pre-test
0.524363,-3.25,pre-test
0.526926,-3.0,pre-test
0.520519,-2.75,pre-test
0.51283,-2.5,pre-test
0.501298,-2.25,pre-test
0.50386,-2.0,pre-test
0.45773,-1.75,pre-test
0.42185,-1.5,pre-test
0.426976,-1.25,pre-test
0.43082,-1.0,pre-test
0.433383,-0.75,pre-test
0.437227,-0.5,pre-test
0.43979,-0.25,pre-test
0.432102,0.0,in-test
0.434664,0.25,in-test
0.433383,0.5,in-test
0.432102,0.75,in-test
0.444916,1.0,in-test
0.442353,1.25,in-test
0.443634,1.5,in-test
0.452604,1.75,in-test
0.474388,2.0,in-test
0.505142,2.25,in-test
0.543584,2.5,in-test
0.589715,2.75,in-test
0.625594,3.0,in-test
0.642252,3.25,in-test
0.643534,3.5,in-test
0.651222,3.75,in-test
0.63969,4.0,in-test
0.615343,4.25,in-test
0.60381,4.5,in-test
0.61278,4.75,in-test
0.625594,5.0,in-test
0.624313,5.25,in-test
0.62175,5.5,in-test
0.616624,5.75,in-test
0.614061,6.0,in-test
0.615343,6.25,in-test
0.606373,6.5,in-test
0.580745,6.75,in-test
0.538458,7.0,in-test
0.576901,7.25,in-test
0.574338,7.5,in-test
0.562805,7.75,in-test
0.574338,8.0,in-test
0.571775,8.25,in-test
0.562805,8.5,in-test
0.553835,8.75,in-test
0.562805,9.0,in-test
0.562805,9.25,in-test
0.567931,9.5,in-test
0.558961,9.75,in-test
0.556398,10.0,in-test
0.561524,10.25,in-test
0.552554,10.5,in-test
0.538458,10.75,in-test
0.514112,11.0,in-test
0.508986,11.25,in-test
0.5218,11.5,in-test
0.526926,11.75,in-test
0.53077,12.0,in-test
0.517956,12.25,in-test
0.525644,12.5,in-test
0.515393,12.75,in-test
0.50386,13.0,in-test
0.519237,13.25,in-test
0.535896,13.5,in-test
0.560242,13.75,in-test
0.580745,14.0,in-test
0.602529,14.25,in-test
0.620468,14.5,in-test
0.635845,14.75,in-test
0.63969,15.0,in-test
0.63969,15.25,in-test
0.647378,15.5,in-test
0.647378,15.75,in-test
0.633283,16.0,in-test
0.624313,16.25,in-test
0.624313,16.5,in-test
0.617906,16.75,in-test
0.620468,17.0,in-test
0.615343,17.25,in-test
0.576901,17.5,in-test
0.579463,17.75,in-test
0.597403,18.0,in-test
0.59484,18.25,in-test
0.597403,18.5,in-test
0.614061,18.75,in-test
0.625594,19.0,in-test
0.638408,19.25,in-test
0.64866,19.5,in-test
0.649941,19.75,in-test
0.661474,20.0,in-test
0.678132,20.25,in-test
0.696072,20.5,in-test
0.707604,20.75,in-test
0.720418,21.0,in-test
0.717856,21.25,in-test
0.710167,21.5,in-test
0.698634,21.75,in-test
0.702479,22.0,in-test
0.705041,22.25,in-test
0.70376,22.5,in-test
0.697353,22.75,in-test
0.701197,23.0,in-test
0.705041,23.25,in-test
0.701197,23.5,in-test
0.702479,23.75,in-test
0.698634,24.0,in-test
0.696072,24.25,in-test
0.69479,24.5,in-test
0.698634,24.75,in-test
0.70376,25.0,in-test
0.70376,25.25,in-test
0.705041,25.5,in-test
0.707604,25.75,in-test
0.706323,26.0,in-test
0.696072,26.25,in-test
0.690946,26.5,in-test
0.683258,26.75,in-test
0.689665,27.0,in-test
0.68582,27.25,in-test
0.675569,27.5,in-test
0.674288,27.75,in-test
0.670443,28.0,in-test
0.651222,28.25,in-test
0.649941,28.5,in-test
0.655067,28.75,in-test
0.667881,29.0,in-test
0.674288,29.25,in-test
0.683258,29.5,in-test
0.684539,29.75,in-test
0.669162,30.0,in-test
0.669162,30.25,in-test
0.67685,30.5,in-test
0.678132,30.75,in-test
0.693509,31.0,in-test
0.707604,31.25,in-test
0.715293,31.5,in-test
0.735795,31.75,in-test
0.740921,32.0,in-test
0.731951,32.25,in-test
0.710167,32.5,in-test
0.711448,32.75,in-test
0.705041,33.0,in-test
0.705041,33.25,in-test
0.707604,33.5,in-test
0.717856,33.75,in-test
0.724263,34.0,in-test
0.748609,34.25,in-test
0.729388,34.5,in-test
0.737077,34.75,in-test
0.738358,35.0,in-test
0.729388,35.25,in-test
0.708886,35.5,in-test
0.701197,35.75,in-test
0.689665,36.0,in-test
0.684539,36.25,in-test
0.678132,36.5,in-test
0.674288,36.75,in-test
0.671725,37.0,in-test
0.667881,37.25,in-test
0.661474,37.5,in-test
0.660192,37.75,in-test
0.653785,38.0,in-test
0.653785,38.25,in-test
0.649941,38.5,in-test
0.647378,38.75,in-test
0.646097,39.0,in-test
0.662755,39.25,in-test
0.652504,39.5,in-test
0.660192,39.75,in-test
0.662755,40.0,in-test
0.669162,40.25,in-test
0.671725,40.5,in-test
0.678132,40.75,in-test
0.67685,41.0,in-test
0.683258,41.25,in-test
0.674288,41.5,in-test
0.670443,41.75,in-test
0.671725,42.0,in-test
0.661474,42.25,in-test
0.660192,42.5,in-test
0.658911,42.75,in-test
0.655067,43.0,in-test
0.642252,43.25,in-test
0.640971,43.5,in-test
0.640971,43.75,in-test
0.632001,44.0,in-test
0.629438,44.25,in-test
0.61278,44.5,in-test
0.606373,44.75,in-test
0.607654,45.0,in-test
0.610217,45.25,in-test
0.610217,45.5,in-test
0.615343,45.75,in-test
0.611499,46.0,in-test
0.606373,46.25,in-test
0.602529,46.5,in-test
0.598685,46.75,in-test
0.598685,47.0,in-test
0.59484,47.25,in-test
0.59484,47.5,in-test
0.592278,47.75,in-test
0.589715,48.0,in-test
0.587152,48.25,in-test
0.579463,48.5,in-test
0.575619,48.75,in-test
0.555117,49.0,in-test
0.542303,49.25,in-test
0.526926,49.5,in-test
0.533333,49.75,in-test
0.535896,50.0,in-test
0.573056,50.25,in-test
0.601247,50.5,in-test
0.632001,50.75,in-test
0.652504,51.0,in-test
0.670443,51.25,in-test
0.662755,51.5,in-test
0.635845,51.75,in-test
0.681976,52.0,in-test
0.69479,52.25,in-test
0.708886,52.5,in-test
0.706323,52.75,in-test
0.710167,53.0,in-test
0.753735,53.25,in-test
0.863936,53.5,in-test
0.915192,53.75,in-test
0.921599,54.0,in-test
0.966449,54.25,in-test
0.934414,54.5,in-test
0.942102,54.75,in-test
0.916474,55.0,in-test
0.930569,55.25,in-test
0.971574,55.5,in-test
1.027956,55.75,in-test
0.998553,56.0,in-test
1.015211,56.25,in-test
1.052372,56.5,in-test
1.045965,56.75,in-test
1.035714,57.0,in-test
1.026744,57.25,in-test
1.015211,57.5,in-test
0.993427,57.75,in-test
0.975488,58.0,in-test
0.961392,58.25,in-test
0.947297,58.5,in-test
0.933201,58.75,in-test
0.91398,59.0,in-test
0.910136,59.25,in-test
0.897322,59.5,in-test
0.890915,59.75,in-test
0.880664,60.0,in-test
0.865287,60.25,in-test
0.870412,60.5,in-test
0.872975,60.75,in-test
0.870412,61.0,in-test
0.867849,61.25,in-test
0.870412,61.5,in-test
0.594909,61.75,in-test
0.457799,62.0,in-test
0.765268,62.25,in-test
0.763986,62.5,in-test
0.763986,62.75,in-test
0.780645,63.0,in-test
0.770393,63.25,in-test
0.766549,63.5,in-test
0.771675,63.75,in-test
0.76783,64.0,in-test
0.749891,64.25,in-test
0.746047,64.5,in-test
0.757579,64.75,in-test
0.756298,65.0,in-test
0.734514,65.25,in-test
0.734514,65.5,in-test
0.739639,65.75,in-test
0.739639,66.0,in-test
0.717856,66.25,in-test
0.719137,66.5,in-test
0.720418,66.75,in-test
0.724263,67.0,in-test
0.717856,67.25,in-test
0.714011,67.5,in-test
0.710167,67.75,in-test
0.715293,68.0,in-test
0.701197,68.25,in-test
0.70376,68.5,in-test
0.701197,68.75,in-test
0.701197,69.0,in-test
0.69479,69.25,in-test
0.690946,69.5,in-test
0.690946,69.75,in-test
0.687102,70.0,in-test
0.678132,70.25,in-test
0.678132,70.5,in-test
0.67685,70.75,in-test
0.670443,71.0,in-test
0.658911,71.25,in-test
0.657629,71.5,in-test
0.661474,71.75,in-test
0.658911,72.0,in-test
0.651222,72.25,in-test
0.649941,72.5,in-test
0.651222,72.75,in-test
0.653785,73.0,in-test
0.646097,73.25,in-test
0.643534,73.5,in-test
0.640971,73.75,in-test
0.63969,74.0,in-test
0.635845,74.25,in-test
0.634564,74.5,in-test
0.633283,74.75,in-test
0.629438,75.0,in-test
0.624313,75.25,in-test
0.623031,75.5,in-test
0.62175,75.75,in-test
0.617906,76.0,in-test
0.619187,76.25,in-test
0.61278,76.5,in-test
0.602529,76.75,in-test
0.602529,77.0,in-test
0.605092,77.25,in-test
0.602529,77.5,in-test
0.599966,77.75,in-test
0.576901,78.0,in-test
0.564087,78.25,in-test
0.552554,78.5,in-test
0.555117,78.75,in-test
0.560242,79.0,in-test
0.560242,79.25,in-test
0.555117,79.5,in-test
0.580745,79.75,in-test
0.571775,80.0,in-test
0.588433,80.25,in-test
0.558961,80.5,in-test
0.507705,80.75,in-test
0.571775,81.0,in-test
0.602529,81.25,in-test
0.608936,81.5,in-test
0.601247,81.75,in-test
0.543584,82.0,in-test
0.541021,82.25,in-test
0.578182,82.5,in-test
0.592278,82.75,in-test
0.585871,83.0,in-test
0.569212,83.25,in-test
0.532051,83.5,in-test
0.561524,83.75,in-test
0.528207,84.0,in-test
0.528207,84.25,in-test
0.543584,84.5,in-test
0.544865,84.75,in-test
0.55768,85.0,in-test
0.583308,85.25,in-test
0.597403,85.5,in-test
0.605092,85.75,in-test
0.61278,86.0,in-test
0.623031,86.25,in-test
0.606373,86.5,in-test
0.617906,86.75,in-test
0.605092,87.0,in-test
0.541021,87.25,in-test
0.556398,87.5,in-test
0.560242,87.75,in-test
0.576901,88.0,in-test
0.552554,88.25,in-test
0.533333,88.5,in-test
0.638408,88.75,in-test
0.441071,89.0,in-test
0.519237,89.25,in-test
0.565368,89.5,in-test
0.524363,89.75,in-test
0.578182,90.0,in-test
0.542303,90.25,in-test
0.528207,90.5,in-test
0.54871,90.75,in-test
0.516674,91.0,in-test
0.506423,91.25,in-test
0.501298,91.5,in-test
0.424413,91.75,in-test
0.403911,92.0,in-test
0.462855,92.25,in-test
0.461574,92.5,in-test
0.50386,92.75,in-test
0.484639,93.0,in-test
0.45773,93.25,in-test
0.453885,93.5,in-test
0.452604,93.75,in-test
0.455167,94.0,in-test
0.459011,94.25,in-test
0.460292,94.5,in-test
0.456448,94.75,in-test
0.45773,95.0,in-test
0.453885,95.25,in-test
0.451323,95.5,in-test
0.459011,95.75,in-test
0.45773,96.0,in-test
0.453885,96.25,in-test
0.453885,96.5,in-test
0.452604,96.75,in-test
0.447478,97.0,in-test
0.452604,97.25,in-test
0.43979,97.5,in-test
0.43979,97.75,in-test
0.441071,98.0,in-test
0.443634,98.25,in-test
0.437227,98.5,in-test
0.432102,98.75,in-test
0.434664,99.0,in-test
0.434664,99.25,in-test
0.435946,99.5,in-test
0.434664,99.75,in-test
0.447478,100.0,in-test
0.464137,100.25,in-test
0.464137,100.5,in-test
0.465418,100.75,in-test
0.464137,101.0,in-test
0.462855,101.25,in-test
0.469262,101.5,in-test
0.471825,101.75,in-test
0.471825,102.0,in-test
0.473107,102.25,in-test
0.459011,102.5,in-test
0.465418,102.75,in-test
0.467981,103.0,in-test
0.469262,103.25,in-test
0.462855,103.5,in-test
0.452604,103.75,in-test
0.442353,104.0,in-test
0.464137,104.25,in-test
0.471825,104.5,in-test
0.476951,104.75,in-test
0.479514,105.0,in-test
0.467981,105.25,in-test
0.414162,105.5,in-test
0.398785,105.75,in-test
0.355217,106.0,in-test
0.351373,106.25,in-test
0.35778,106.5,in-test
0.360343,106.75,in-test
0.370594,107.0,in-test
0.391096,107.25,in-test
0.383408,107.5,in-test
0.41288,107.75,in-test
0.441071,108.0,in-test
0.459011,108.25,in-test
0.482076,108.5,in-test
0.42185,108.75,in-test
0.402629,109.0,in-test
0.388534,109.25,in-test
0.283458,109.5,in-test
0.282177,109.75,in-test
0.335996,110.0,in-test
0.334715,110.25,in-test
0.307805,110.5,in-test
0.300116,110.75,in-test
0.311649,111.0,in-test
0.344966,111.25,in-test
0.318056,111.5,in-test
0.315493,111.75,in-test
0.320619,112.0,in-test
0.325745,112.25,in-test
0.318056,112.5,in-test
0.307805,112.75,in-test
0.310368,113.0,in-test
0.310368,113.25,in-test
0.309086,113.5,in-test
0.306524,113.75,in-test
0.303961,114.0,in-test
0.309086,114.25,in-test
0.309086,114.5,in-test
0.307805,114.75,in-test
0.306524,115.0,in-test
0.306524,115.25,in-test
0.310368,115.5,in-test
0.303961,115.75,in-test
0.28474,116.0,in-test
0.283458,116.25,in-test
0.288584,116.5,in-test
0.283458,116.75,in-test
0.286021,117.0,in-test
0.280895,117.25,in-test
0.280895,117.5,in-test
0.288584,117.75,in-test
0.286021,118.0,in-test
0.28474,118.25,in-test
0.294991,118.5,in-test
0.300116,118.75,in-test
0.298835,119.0,in-test
0.296272,119.25,in-test
0.292428,119.5,in-test
0.294991,119.75,in-test
0.293709,120.0,in-test
0.292428,120.25,in-test
0.223232,120.5,in-test
0.274488,120.75,in-test
0.273207,121.0,in-test
0.282177,121.25,in-test
0.280895,121.5,in-test
0.265518,121.75,in-test
0.262956,122.0,in-test
0.253986,122.25,in-test
0.256549,122.5,in-test
0.260393,122.75,in-test
0.260393,123.0,in-test
0.256549,123.25,in-test
0.261674,123.5,in-test
0.268081,123.75,in-test
0.269363,124.0,in-test
0.262956,124.25,in-test
0.264237,124.5,in-test
0.265518,124.75,in-test
0.255267,125.0,in-test
0.311649,125.25,in-test
0.289865,125.5,in-test
0.309086,125.75,in-test
0.320619,126.0,in-test
0.347529,126.25,in-test
0.350091,126.5,in-test
0.300116,126.75,in-test
0.329589,127.0,in-test
0.34881,127.25,in-test
0.343684,127.5,in-test
0.305242,127.75,in-test
0.271925,128.0,in-test
0.274488,128.25,in-test
0.288584,128.5,in-test
0.302679,128.75,in-test
0.306524,129.0,in-test
0.291147,129.25,in-test
0.289865,129.5,in-test
0.279614,129.75,in-test
0.288584,130.0,in-test
0.270644,130.25,in-test
0.269363,130.5,in-test
0.247579,130.75,in-test
0.234765,131.0,in-test
0.23092,131.25,in-test
0.224513,131.5,in-test
0.227076,131.75,in-test
0.227076,132.0,in-test
0.224513,132.25,in-test
0.215544,132.5,in-test
0.220669,132.75,in-test
0.224513,133.0,in-test
0.246297,133.25,in-test
0.250142,133.5,in-test
0.2668,133.75,in-test
0.269363,134.0,in-test
0.288584,134.25,in-test
0.293709,134.5,in-test
0.269363,134.75,in-test
0.25783,135.0,in-test
0.274488,135.25,in-test
0.273207,135.5,in-test
0.286021,135.75,in-test
0.294991,136.0,in-test
0.297554,136.25,in-test
0.25783,136.5,in-test
0.196322,136.75,in-test
0.206574,137.0,in-test
0.207855,137.25,in-test
0.182227,137.5,in-test
0.183508,137.75,in-test
0.179664,138.0,in-test
0.189915,138.25,in-test
0.168131,138.5,in-test
0.188634,138.75,in-test
0.225795,139.0,in-test
0.237327,139.25,in-test
0.221951,139.5,in-test
0.2668,139.75,in-test
0.27577,140.0,in-test
0.289865,140.25,in-test
0.296272,140.5,in-test
0.282177,140.75,in-test
0.291147,141.0,in-test
0.2668,141.25,in-test
0.264237,141.5,in-test
0.2668,141.75,in-test
0.261674,142.0,in-test
0.25783,142.25,in-test
0.253986,142.5,in-test
0.252704,142.75,in-test
0.264237,143.0,in-test
0.280895,143.25,in-test
0.288584,143.5,in-test
0.298835,143.75,in-test
0.305242,144.0,in-test
0.303961,144.25,in-test
0.301398,144.5,in-test
0.302679,144.75,in-test
0.302679,145.0,in-test
0.300116,145.25,in-test
0.300116,145.5,in-test
0.27577,145.75,in-test
0.273207,146.0,in-test
0.27577,146.25,in-test
0.279614,146.5,in-test
0.279614,146.75,in-test
0.279614,147.0,in-test
0.274488,147.25,in-test
0.255267,147.5,in-test
0.233483,147.75,in-test
0.237327,148.0,in-test
0.247579,148.25,in-test
0.24886,148.5,in-test
0.251423,148.75,in-test
0.250142,149.0,in-test
0.251423,149.25,in-test
0.251423,149.5,in-test
0.24886,149.75,in-test
0.24886,150.0,in-test
0.238609,150.25,in-test
0.232202,150.5,in-test
0.241172,150.75,in-test
0.247579,151.0,in-test
0.247579,151.25,in-test
0.251423,151.5,in-test
0.24886,151.75,in-test
0.250142,152.0,in-test
0.252704,152.25,in-test
0.256549,152.5,in-test
0.253986,152.75,in-test
0.255267,153.0,in-test
0.256549,153.25,in-test
0.252704,153.5,in-test
0.252704,153.75,in-test
0.252704,154.0,in-test
0.24886,154.25,in-test
0.245016,154.5,in-test
0.246297,154.75,in-test
0.247579,155.0,in-test
0.245016,155.25,in-test
0.23989,155.5,in-test
0.237327,155.75,in-test
0.243735,156.0,in-test
0.245016,156.25,in-test
0.241172,156.5,in-test
0.242453,156.75,in-test
0.23989,157.0,in-test
0.238609,157.25,in-test
0.236046,157.5,in-test
0.23092,157.75,in-test
0.228358,158.0,in-test
0.227076,158.25,in-test
0.229639,158.5,in-test
0.232202,158.75,in-test
0.229639,159.0,in-test
0.23092,159.25,in-test
0.228358,159.5,in-test
0.229639,159.75,in-test
0.225795,160.0,in-test
0.227076,160.25,in-test
0.225795,160.5,in-test
0.227076,160.75,in-test
0.228358,161.0,in-test
0.225795,161.25,in-test
0.221951,161.5,in-test
0.218106,161.75,in-test
0.214262,162.0,in-test
0.215544,162.25,in-test
0.219388,162.5,in-test
0.220669,162.75,in-test
0.224513,163.0,in-test
0.227076,163.25,in-test
0.229639,163.5,in-test
0.232202,163.75,in-test
0.233483,164.0,in-test
0.238609,164.25,in-test
0.228358,164.5,in-test
